,X1,Y
2594,2594,10378.109930557142
2595,2595,10382.640619229032
2596,2596,10386.151544843704
2597,2597,10391.616806958267
2598,2598,10395.34095356888
2599,2599,10398.297684131727
2600,2600,10402.473525755993
2601,2601,10408.521244677013
2602,2602,10410.098470245637
2603,2603,10414.751226113367
2604,2604,10419.325159108068
2605,2605,10423.384967664439
2606,2606,10429.037500909852
2607,2607,10431.6527607539
2608,2608,10434.400094188995
2609,2609,10438.847149107685
2610,2610,10443.474843353051
2611,2611,10446.665951599007
2612,2612,10450.636491714444
2613,2613,10454.409924120147
2614,2614,10458.827998555891
2615,2615,10461.968296702322
2616,2616,10468.431736587003
2617,2617,10470.539325044989
2618,2618,10473.960613905594
2619,2619,10480.540687114615
2620,2620,10482.677349482618
2621,2621,10484.761355913206
2622,2622,10491.22381582238
2623,2623,10495.182712108617
2624,2624,10498.669292985056
2625,2625,10503.00279406943
2626,2626,10507.830928609112
2627,2627,10509.792804503732
2628,2628,10514.628339664268
2629,2629,10519.041736876121
2630,2630,10523.483943094605
2631,2631,10526.131413768202
2632,2632,10532.114069555084
2633,2633,10535.32543580626
2634,2634,10538.927050124852
2635,2635,10543.257441841708
2636,2636,10546.917463680975
2637,2637,10552.626546610842
2638,2638,10555.321739011102
2639,2639,10559.895778053906
2640,2640,10561.795311576136
2641,2641,10568.193291953929
2642,2642,10569.330865921704
2643,2643,10575.211969459806
2644,2644,10578.740423843095
2645,2645,10582.354617150106
2646,2646,10587.261887775647
2647,2647,10589.888345412317
2648,2648,10594.212847389666
2649,2649,10599.01052067769
2650,2650,10603.042581391379
2651,2651,10607.237760626205
2652,2652,10611.183149753018
2653,2653,10615.697323185845
2654,2654,10620.385052954767
2655,2655,10624.29039299049
2656,2656,10627.643634472877
2657,2657,10630.94879423002
2658,2658,10634.376268342183
2659,2659,10637.498718984396
2660,2660,10643.985494023078
2661,2661,10645.930952944096
2662,2662,10651.047499699192
2663,2663,10656.496928224673
2664,2664,10658.097909683862
2665,2665,10662.447598915564
2666,2666,10664.351826052984
2667,2667,10670.955652587438
2668,2668,10676.376471231102
2669,2669,10680.121753595733
2670,2670,10683.861727087055
2671,2671,10688.456181032476
2672,2672,10692.002465998592
2673,2673,10694.467463538309
2674,2674,10697.30860000057
2675,2675,10701.975341612657
2676,2676,10707.799327816589
2677,2677,10711.61405101216
2678,2678,10715.014784063169
2679,2679,10719.012756129776
2680,2680,10722.719237504387
2681,2681,10726.491686136804
2682,2682,10730.050127541042
2683,2683,10733.81521640034
2684,2684,10740.427948999008
2685,2685,10742.953312763932
2686,2686,10747.88874000613
2687,2687,10750.74259021037
2688,2688,10755.162360598591
2689,2689,10759.081770037661
2690,2690,10762.635691888658
2691,2691,10764.264323086449
2692,2692,10771.795269214505
2693,2693,10773.17486001188
2694,2694,10779.4447596001
2695,2695,10782.34116392503
2696,2696,10786.648596989313
2697,2697,10791.60523165913
2698,2698,10796.809876489222
2699,2699,10797.395230542295
2700,2700,10802.570732416667
2701,2701,10807.404336604044
2702,2702,10810.305985564775
2703,2703,10814.658715522351
2704,2704,10820.336133165614
2705,2705,10823.710041212142
2706,2706,10825.788114030936
2707,2707,10831.179859640624
2708,2708,10834.756635800724
2709,2709,10839.987323350757
2710,2710,10842.219334219202
2711,2711,10845.27441283353
2712,2712,10849.008039835917
2713,2713,10854.601168479501
2714,2714,10860.947143740654
2715,2715,10861.172983405786
2716,2716,10865.791458934
2717,2717,10869.429584056994
2718,2718,10874.711076398686
2719,2719,10880.671670711477
2720,2720,10881.462796434476
2721,2721,10885.571671792955
2722,2722,10889.589394967792
2723,2723,10895.301533469867
2724,2724,10900.590294041982
2725,2725,10904.36256688438
2726,2726,10906.601839810888
2727,2727,10909.796245692385
2728,2728,10913.54753438541
2729,2729,10920.08654113506
2730,2730,10923.505104712483
2731,2731,10926.265386993697
2732,2732,10928.804416094194
2733,2733,10935.220637445202
2734,2734,10939.685817310597
2735,2735,10942.020000228946
2736,2736,10946.343215744117
2737,2737,10950.591216343413
2738,2738,10954.164614940071
2739,2739,10958.462676309902
2740,2740,10962.912884742378
2741,2741,10968.321102836911
2742,2742,10971.551740809859
2743,2743,10976.529672773071
2744,2744,10978.750318767783
2745,2745,10983.517067523031
2746,2746,10986.68655341772
2747,2747,10990.165633893552
2748,2748,10994.9050968136
2749,2749,10999.353040727332
2750,2750,11003.078396794226
2751,2751,11008.143029756331
2752,2752,11012.507528942058
2753,2753,11014.652209258973
2754,2754,11019.110116986967
2755,2755,11024.457499973167
2756,2756,11027.036395568612
2757,2757,11032.146312851713
2758,2758,11036.668884047866
2759,2759,11041.296117965661
2760,2760,11041.47552163854
2761,2761,11045.950056172513
2762,2762,11050.406354165345
2763,2763,11053.537608649956
2764,2764,11057.418610745732
2765,2765,11063.628195772408
2766,2766,11067.007323015663
2767,2767,11071.330493563404
2768,2768,11074.289438693666
2769,2769,11078.740926541012
2770,2770,11082.857561457897
2771,2771,11087.925810528235
2772,2772,11092.750432200315
2773,2773,11097.138372003015
2774,2774,11098.89007572903
2775,2775,11104.361756577538
2776,2776,11106.829026659147
2777,2777,11110.683154908127
2778,2778,11114.864593564542
2779,2779,11119.483056986921
2780,2780,11122.176117128904
2781,2781,11128.588140688922
2782,2782,11130.310260050237
2783,2783,11135.249073491741
2784,2784,11138.36604011374
2785,2785,11143.023820562723
2786,2786,11148.667306874173
2787,2787,11149.198805581813
2788,2788,11155.145096978295
2789,2789,11158.870280395102
2790,2790,11161.466015715661
2791,2791,11165.741219334757
2792,2792,11169.631412441508
2793,2793,11174.32419978841
2794,2794,11178.673414600213
2795,2795,11184.997764738171
2796,2796,11186.91998687592
2797,2797,11193.10503950066
2798,2798,11195.191725431065
2799,2799,11198.137146588599
2800,2800,11202.960381898369
2801,2801,11206.743526928838
2802,2802,11212.576070097015
2803,2803,11215.187696617933
2804,2804,11220.00503024683
2805,2805,11222.702485892742
2806,2806,11226.940318013589
2807,2807,11231.038065606908
2808,2808,11234.16058482628
2809,2809,11239.402100307794
2810,2810,11243.185287449129
2811,2811,11245.461273977426
2812,2812,11250.02532141836
2813,2813,11254.542308401982
2814,2814,11256.535191821707
2815,2815,11264.280319794896
2816,2816,11267.326241984683
2817,2817,11268.929637119692
2818,2818,11276.284719772353
2819,2819,11279.31694108153
2820,2820,11282.710769791294
2821,2821,11287.71972952469
2822,2822,11290.900565380727
2823,2823,11293.8919448405
2824,2824,11299.805752608007
2825,2825,11302.207062691841
2826,2826,11307.74487079649
2827,2827,11309.777304203484
2828,2828,11315.892301049338
2829,2829,11318.479070902817
2830,2830,11324.224213083517
2831,2831,11325.301065493428
2832,2832,11331.319239193701
2833,2833,11334.381576989455
2834,2834,11338.253994701863
2835,2835,11340.844984965031
2836,2836,11343.793522778886
2837,2837,11350.039667290055
2838,2838,11355.937332639165
2839,2839,11359.776257063411
2840,2840,11363.435313247284
2841,2841,11367.506222879849
2842,2842,11370.712161420435
2843,2843,11376.461594321203
2844,2844,11377.534150689344
2845,2845,11383.904897979462
2846,2846,11386.7248266306
2847,2847,11389.78889832327
2848,2848,11397.4181528861
2849,2849,11400.253138532311
2850,2850,11403.244822552828
2851,2851,11407.308025660657
2852,2852,11409.979480503358
2853,2853,11415.424210928004
2854,2854,11419.876784221533
2855,2855,11421.898386500903
2856,2856,11428.624728471254
2857,2857,11431.219772652756
2858,2858,11433.704869093062
2859,2859,11439.351375925591
2860,2860,11443.829004837782
2861,2861,11447.65848429987
2862,2862,11449.773816367635
2863,2863,11454.63872991914
2864,2864,11458.523259116648
2865,2865,11462.53301085655
2866,2866,11467.212972999152
2867,2867,11472.764322169358
2868,2868,11475.601738935915
2869,2869,11479.166238858103
2870,2870,11484.04740608213
2871,2871,11486.760152251347
2872,2872,11491.104882032221
2873,2873,11495.971704672795
2874,2874,11498.417920388272
2875,2875,11503.77767943931
2876,2876,11507.320615543582
2877,2877,11511.166484732887
2878,2878,11513.265316979836
2879,2879,11519.848530971527
2880,2880,11524.738537064472
2881,2881,11526.375504367223
2882,2882,11531.014349716856
2883,2883,11535.28151037904
2884,2884,11538.524549674972
2885,2885,11543.933567360089
2886,2886,11546.981060944367
2887,2887,11550.597825694515
2888,2888,11556.623621061963
2889,2889,11558.109336747139
2890,2890,11561.366521861166
2891,2891,11566.890470324286
2892,2892,11570.479761739563
2893,2893,11575.75750833735
2894,2894,11577.770199044207
2895,2895,11582.162434959748
2896,2896,11587.755394076761
2897,2897,11590.358953427523
2898,2898,11596.446988882433
2899,2899,11598.912200033317
2900,2900,11601.98351828775
2901,2901,11607.804488414497
2902,2902,11611.298826965382
2903,2903,11613.527547339501
2904,2904,11618.598287881245
2905,2905,11623.252925492949
2906,2906,11625.729139531972
2907,2907,11630.461698422005
2908,2908,11633.720203182722
2909,2909,11638.51954149959
2910,2910,11643.247085169802
2911,2911,11646.502789823693
2912,2912,11651.510911595708
2913,2913,11658.072179549552
2914,2914,11658.919019598574
2915,2915,11663.95261621249
2916,2916,11666.228279873001
2917,2917,11671.62051390461
2918,2918,11674.60093479344
2919,2919,11678.775063981531
2920,2920,11683.530694656545
2921,2921,11685.348318371874
2922,2922,11690.978720627398
2923,2923,11695.366504443378
2924,2924,11696.579574205576
2925,2925,11701.839259268872
2926,2926,11707.669252230591
2927,2927,11711.536757151194
2928,2928,11714.42960542797
2929,2929,11720.243098204322
2930,2930,11721.966105120955
2931,2931,11728.683962445948
2932,2932,11731.160912678
2933,2933,11734.403147741745
2934,2934,11737.521442828012
2935,2935,11745.048290378334
2936,2936,11745.547835681677
2937,2937,11750.031826950835
2938,2938,11755.57495542499
2939,2939,11758.31960546844
2940,2940,11762.267423946658
2941,2941,11766.076649483146
2942,2942,11770.15535059852
2943,2943,11776.11919018675
2944,2944,11778.469157695003
2945,2945,11782.239838273033
2946,2946,11786.141329100767
2947,2947,11791.155249066898
2948,2948,11792.944501024465
2949,2949,11797.217693936122
2950,2950,11802.144301808783
2951,2951,11806.805632719617
2952,2952,11811.768411501449
2953,2953,11814.256355270752
2954,2954,11818.97315747363
2955,2955,11822.379112229884
2956,2956,11827.98459034003
2957,2957,11829.443749625929
2958,2958,11833.40566154567
2959,2959,11839.639411105034
2960,2960,11843.058521972463
2961,2961,11845.066636240765
2962,2962,11850.06784513591
2963,2963,11856.509214298325
2964,2964,11859.269199805312
2965,2965,11865.072887939205
2966,2966,11866.96275713605
2967,2967,11871.899371970607
2968,2968,11875.092228666692
2969,2969,11880.738993058249
2970,2970,11882.40936088483
2971,2971,11889.0333500768
2972,2972,11892.778372144674
2973,2973,11894.682517506899
2974,2974,11899.946013407221
2975,2975,11902.03396877551
2976,2976,11908.737271581347
2977,2977,11910.12096500395
2978,2978,11916.183504013707
2979,2979,11918.427708437435
2980,2980,11923.223634928285
2981,2981,11924.708645138337
2982,2982,11929.518533481436
2983,2983,11935.940162830177
2984,2984,11939.689970357389
2985,2985,11943.340946784549
2986,2986,11947.731271891536
2987,2987,11950.883229725865
2988,2988,11953.497614619015
2989,2989,11959.632363102004
2990,2990,11963.109919674089
2991,2991,11965.895235556738
2992,2992,11971.171771626934
2993,2993,11977.185470714923
2994,2994,11979.60317171939
2995,2995,11983.243403471994
2996,2996,11985.601061877669
2997,2997,11991.066435846675
2998,2998,11994.964710647013
2999,2999,11998.803971668402
3000,3000,12005.098961724576
3001,3001,12007.34391880091
3002,3002,12012.050928926545
3003,3003,12014.227924964256
3004,3004,12019.239011016132
3005,3005,12023.304878668723
3006,3006,12028.332472435328
3007,3007,12032.349055312347
3008,3008,12034.464333327873
3009,3009,12039.388612489724
3010,3010,12042.147525594894
3011,3011,12048.295764539702
3012,3012,12051.350951953398
3013,3013,12054.649732428781
3014,3014,12060.355717201606
3015,3015,12062.14614793504
3016,3016,12067.666281554673
3017,3017,12070.836607220379
3018,3018,12075.428895534293
3019,3019,12076.50181592181
3020,3020,12083.390669130298
3021,3021,12086.27901716299
3022,3022,12092.070281904687
3023,3023,12093.81145533415
3024,3024,12098.842740675997
3025,3025,12103.970811683908
3026,3026,12106.108323804961
3027,3027,12111.24647593986
3028,3028,12114.939917324193
3029,3029,12117.76697410677
3030,3030,12125.300484659778
3031,3031,12128.324353175718
3032,3032,12131.427077899682
3033,3033,12136.01435210066
3034,3034,12139.322099860019
3035,3035,12143.081161396558
3036,3036,12146.889226205703
3037,3037,12152.116106493977
3038,3038,12155.09334203632
3039,3039,12158.890858265664
3040,3040,12164.01177388333
3041,3041,12167.654409791037
3042,3042,12170.188286733392
3043,3043,12174.490601680634
3044,3044,12178.750352456
3045,3045,12182.660519662655
3046,3046,12187.000758267388
3047,3047,12189.736041338458
3048,3048,12196.078921481816
3049,3049,12198.166893823924
3050,3050,12202.913164537982
3051,3051,12206.49266232284
3052,3052,12211.906707223907
3053,3053,12214.579674293933
3054,3054,12219.255900656088
3055,3055,12222.556876435396
3056,3056,12226.55079854836
3057,3057,12232.392448859222
3058,3058,12232.564490882107
3059,3059,12238.47408510437
3060,3060,12243.300809093802
3061,3061,12246.166713161838
3062,3062,12250.512803958429
3063,3063,12253.59633901903
3064,3064,12260.494520324535
3065,3065,12262.734386934584
3066,3066,12266.744221286017
3067,3067,12270.709564345752
3068,3068,12274.320748063563
3069,3069,12280.27262140279
3070,3070,12283.402653994539
3071,3071,12286.43939811089
3072,3072,12292.045581604409
3073,3073,12293.715308023826
3074,3074,12299.976583232285
3075,3075,12302.951825550592
3076,3076,12307.83282356464
3077,3077,12311.193999321249
3078,3078,12314.775678258487
3079,3079,12319.423850715904
3080,3080,12323.113171161485
3081,3081,12327.656509746004
3082,3082,12331.349527245193
3083,3083,12337.131532936384
3084,3084,12337.64957798443
3085,3085,12342.257638260118
3086,3086,12347.440007624187
3087,3087,12350.501192755937
3088,3088,12355.216764843293
3089,3089,12358.876937934652
3090,3090,12363.745095500837
3091,3091,12368.199243732724
3092,3092,12369.996912636238
3093,3093,12375.878639255265
3094,3094,12379.231584907566
3095,3095,12383.130186873808
3096,3096,12386.59392079989
3097,3097,12393.642135835807
3098,3098,12395.26695178761
3099,3099,12398.37927159604
3100,3100,12403.39475897205
3101,3101,12408.190606464555
3102,3102,12410.569466952906
3103,3103,12416.232432651854
3104,3104,12418.981351669996
3105,3105,12423.33948244303
3106,3106,12427.287511260205
3107,3107,12431.557001422794
3108,3108,12435.848185637078
3109,3109,12438.498409049034
3110,3110,12442.376575956427
3111,3111,12447.859683931018
3112,3112,12451.908988475792
3113,3113,12455.44420419291
3114,3114,12459.053031838746
3115,3115,12463.486141937141
3116,3116,12467.09630208249
3117,3117,12471.618486403411
3118,3118,12475.192401598077
3119,3119,12479.431541394237
3120,3120,12483.41726226574
3121,3121,12487.64836231196
3122,3122,12490.82498110046
3123,3123,12494.862864085117
3124,3124,12497.882004578549
3125,3125,12503.338169571902
3126,3126,12507.677373837261
3127,3127,12510.107203855356
3128,3128,12516.23617465456
3129,3129,12517.754335662485
3130,3130,12521.787907063139
3131,3131,12527.337412468487
3132,3132,12533.048065010977
3133,3133,12536.542381476782
3134,3134,12537.476962745863
3135,3135,12544.754483910909
3136,3136,12546.779109871262
3137,3137,12553.533802579486
3138,3138,12556.351808252251
3139,3139,12558.416299086224
3140,3140,12563.16513968734
3141,3141,12567.782349995035
3142,3142,12570.982787819341
3143,3143,12573.146694041016
3144,3144,12579.493232683659
3145,3145,12582.285572629526
3146,3146,12587.107347618
3147,3147,12590.719021815774
3148,3148,12597.262668811032
3149,3149,12600.238286859236
3150,3150,12603.888727565361
3151,3151,12605.325699357425
3152,3152,12611.175362490589
3153,3153,12615.087376364083
3154,3154,12619.392945508851
3155,3155,12623.02035891162
3156,3156,12628.206258094373
3157,3157,12630.230697017942
3158,3158,12636.268465739271
3159,3159,12639.326339258505
3160,3160,12640.993279910199
3161,3161,12646.665073684057
3162,3162,12651.274698883099
3163,3163,12653.30141791559
3164,3164,12658.285502642799
3165,3165,12663.867283118823
3166,3166,12669.021267198596
3167,3167,12670.232640204256
3168,3168,12674.300219816256
3169,3169,12680.210502345335
3170,3170,12682.591174538551
3171,3171,12687.03667242328
3172,3172,12689.640120038925
3173,3173,12695.239208684545
3174,3174,12699.951219830016
3175,3175,12703.392447513488
3176,3176,12705.821830256386
3177,3177,12710.269317500995
3178,3178,12715.537026877937
3179,3179,12719.046929059796
3180,3180,12723.15401663972
3181,3181,12726.82325466158
3182,3182,12730.415971905837
3183,3183,12735.260983294955
3184,3184,12738.65448366773
3185,3185,12741.938199869865
3186,3186,12747.117611260877
3187,3187,12751.259575240365
3188,3188,12756.160199557382
3189,3189,12759.520716216144
3190,3190,12762.206574967873
3191,3191,12767.812851351477
3192,3192,12771.22045730475
3193,3193,12776.247892251939
3194,3194,12777.280313822837
3195,3195,12782.753686649829
3196,3196,12786.011907958547
3197,3197,12791.18866078011
3198,3198,12794.751748989958
3199,3199,12800.800826305745
3200,3200,12802.32197075011
3201,3201,12807.210825448972
3202,3202,12811.954698584417
3203,3203,12815.508473984875
3204,3204,12818.548101589718
3205,3205,12825.386283481093
3206,3206,12826.739437176067
3207,3207,12831.958498889036
3208,3208,12836.03849408515
3209,3209,12836.616057359253
3210,3210,12843.579063413039
3211,3211,12848.080394110499
3212,3212,12850.919843668004
3213,3213,12854.876252425836
3214,3214,12859.182133356251
3215,3215,12862.13307673011
3216,3216,12867.619709910252
3217,3217,12869.823028923976
3218,3218,12877.246533138994
3219,3219,12880.347632360175
3220,3220,12884.729902620593
3221,3221,12886.915443082527
3222,3222,12890.909711895254
3223,3223,12896.027797270595
3224,3224,12898.644718375077
3225,3225,12902.271706965768
3226,3226,12906.008298115268
3227,3227,12911.15898782518
3228,3228,12915.516025028694
3229,3229,12918.08911747997
3230,3230,12923.14073153656
3231,3231,12926.82470327344
3232,3232,12929.581487203977
3233,3233,12933.988879192688
3234,3234,12937.75841784259
3235,3235,12942.315535666357
3236,3236,12947.129827459352
3237,3237,12952.066573633747
3238,3238,12955.830577015256
3239,3239,12960.041031871264
3240,3240,12961.94982280865
3241,3241,12966.316432302869
3242,3242,12970.550598455087
3243,3243,12977.355258066757
3244,3244,12978.941421472226
3245,3245,12982.961585675923
3246,3246,12986.187338391632
3247,3247,12991.50083846757
3248,3248,12995.72541987875
3249,3249,12998.55560516438
3250,3250,13003.580801159602
3251,3251,13005.34992399472
3252,3252,13010.253842983358
3253,3253,13012.812402819141
3254,3254,13019.825584074628
3255,3255,13024.817320707853
3256,3256,13026.57156979151
3257,3257,13031.497165197194
3258,3258,13035.324047153808
3259,3259,13039.759275267097
3260,3260,13043.258634808668
3261,3261,13045.749401876361
3262,3262,13050.659874889336
3263,3263,13054.815713486549
3264,3264,13058.196431531545
3265,3265,13064.720213357377
3266,3266,13066.96786589746
3267,3267,13069.649303025024
3268,3268,13074.78561227088
3269,3269,13079.281782158912
3270,3270,13081.353701832317
3271,3271,13087.541615723128
3272,3272,13091.189348939282
3273,3273,13096.102625533602
3274,3274,13098.770016149125
3275,3275,13102.160703626852
3276,3276,13107.8883026662
3277,3277,13111.279806107892
3278,3278,13114.891088534385
3279,3279,13118.487160742483
3280,3280,13120.928054429418
3281,3281,13127.959484695044
3282,3282,13133.085654573992
3283,3283,13134.792322106012
3284,3284,13139.840617372582
3285,3285,13143.781511325094
3286,3286,13146.799496465548
3287,3287,13150.204496877814
3288,3288,13155.932198035553
3289,3289,13158.461430226147
3290,3290,13164.042341230243
3291,3291,13167.553514394329
3292,3292,13169.90011818616
3293,3293,13175.421958152052
3294,3294,13177.964479541097
3295,3295,13182.428380777552
3296,3296,13187.553454628467
3297,3297,13191.472818395318
3298,3298,13195.976935813793
3299,3299,13197.849696627414
3300,3300,13202.14686664812
3301,3301,13206.434490511236
3302,3302,13210.464571230703
3303,3303,13214.667822811274
3304,3304,13220.234944318168
3305,3305,13221.847043455593
3306,3306,13227.158157815717
3307,3307,13231.544017630858
3308,3308,13236.239863262777
3309,3309,13238.39099326203
3310,3310,13240.98776416333
3311,3311,13248.412553484532
3312,3312,13251.555295522894
3313,3313,13255.311804324449
3314,3314,13261.94245507
3315,3315,13262.632796754035
3316,3316,13268.874530379284
3317,3317,13270.252431324972
3318,3318,13275.642386748958
3319,3319,13279.449211095725
3320,3320,13282.593146924652
3321,3321,13287.010523279869
3322,3322,13289.398909414178
3323,3323,13294.800034170983
3324,3324,13298.299026319057
3325,3325,13302.63865083034
3326,3326,13305.837415421385
3327,3327,13310.402711167764
3328,3328,13313.074038263188
3329,3329,13317.932929301196
3330,3330,13322.297975970137
3331,3331,13324.94172522809
3332,3332,13331.437904112578
3333,3333,13333.849915445087
3334,3334,13338.292349683812
3335,3335,13341.588280029619
3336,3336,13346.840215258691
3337,3337,13352.355301154466
3338,3338,13353.695728552653
3339,3339,13358.408380224815
3340,3340,13363.275727286305
3341,3341,13367.11469379596
3342,3342,13371.546302168294
3343,3343,13374.959329880105
3344,3344,13379.420063548818
3345,3345,13382.698402316442
3346,3346,13387.568784026804
3347,3347,13391.298167815052
3348,3348,13395.88268633857
3349,3349,13399.605887405623
3350,3350,13400.37335399515
3351,3351,13405.844342858718
3352,3352,13411.212756885247
3353,3353,13415.477978127048
3354,3354,13418.750245824327
3355,3355,13423.214543556833
3356,3356,13426.006656624064
3357,3357,13430.470318020205
3358,3358,13435.852409867855
3359,3359,13437.809340596614
3360,3360,13442.97751349548
3361,3361,13447.969729543478
3362,3362,13450.478134184004
3363,3363,13452.786151903649
3364,3364,13458.314079488735
3365,3365,13463.117804589034
3366,3366,13466.139241309353
3367,3367,13472.570999064845
3368,3368,13474.611686392871
3369,3369,13480.160925604216
3370,3370,13482.701762359684
3371,3371,13488.127369752134
3372,3372,13491.197867156467
3373,3373,13496.88390651158
3374,3374,13498.44459629097
3375,3375,13504.496275121179
3376,3376,13509.223988983596
3377,3377,13510.949722968828
3378,3378,13515.776232535856
3379,3379,13518.16730952036
3380,3380,13522.52192026232
3381,3381,13527.116446099615
3382,3382,13530.278524224112
3383,3383,13532.828323012644
3384,3384,13539.569479226817
3385,3385,13545.840453584578
3386,3386,13546.17411831999
3387,3387,13550.780134388562
3388,3388,13554.849589311585
3389,3389,13559.789473155117
3390,3390,13562.11787877085
3391,3391,13566.369487043658
3392,3392,13571.124588838089
3393,3393,13576.566019214204
3394,3394,13576.641717288794
3395,3395,13581.658461836172
3396,3396,13588.385858812928
3397,3397,13590.450924376348
3398,3398,13595.682067187448
3399,3399,13597.201344917019
3400,3400,13604.178265024097
3401,3401,13606.041454070913
3402,3402,13612.106743374947
3403,3403,13614.56579323183
3404,3404,13618.967774875124
3405,3405,13624.184869962763
3406,3406,13626.798850533558
3407,3407,13630.279358893597
3408,3408,13633.076292121084
3409,3409,13639.89785424145
3410,3410,13643.125643045489
3411,3411,13645.847079678346
3412,3412,13652.594496083106
3413,3413,13654.846521841118
3414,3414,13658.63236436343
3415,3415,13661.771738454005
3416,3416,13667.198716397528
3417,3417,13670.897189839163
3418,3418,13674.0972501699
3419,3419,13678.973010123964
3420,3420,13683.117555726334
3421,3421,13685.307401480466
3422,3422,13691.206021341906
3423,3423,13694.904708328737
3424,3424,13697.526999299067
3425,3425,13702.257790707208
3426,3426,13706.266053852527
3427,3427,13709.84939062226
3428,3428,13716.665169847192
3429,3429,13719.251091802596
3430,3430,13723.083179792766
3431,3431,13725.593268337208
3432,3432,13731.47574984653
3433,3433,13735.071042641954
3434,3434,13739.58129547367
3435,3435,13742.342572851428
3436,3436,13746.682742453339
3437,3437,13750.111114147345
3438,3438,13754.31518482711
3439,3439,13758.904198167233
3440,3440,13764.214348971993
3441,3441,13766.273778961107
3442,3442,13771.213026526164
3443,3443,13775.659936166061
3444,3444,13778.247984212123
3445,3445,13781.991819371686
3446,3446,13785.410546642615
3447,3447,13791.131025641997
3448,3448,13793.808018632664
3449,3449,13800.29301016938
3450,3450,13801.800711523414
3451,3451,13805.24111343231
3452,3452,13809.775705043068
3453,3453,13815.713413577174
3454,3454,13820.473574887399
3455,3455,13822.103292979795
3456,3456,13827.827578869617
3457,3457,13831.894551693786
3458,3458,13834.655626143673
3459,3459,13839.116483544789
3460,3460,13842.60695730098
3461,3461,13846.116626889188
3462,3462,13850.510182417005
3463,3463,13856.196224402458
3464,3464,13860.298237235429
3465,3465,13863.060880435469
3466,3466,13867.11844854589
3467,3467,13868.816215704015
3468,3468,13875.29354230813
3469,3469,13878.67481938269
3470,3470,13882.84147765143
3471,3471,13886.669147338285
3472,3472,13892.364247707916
3473,3473,13895.10779968668
3474,3474,13899.71184087222
3475,3475,13901.737976872282
3476,3476,13906.414548678436
3477,3477,13912.660597373628
3478,3478,13916.662402559752
3479,3479,13919.686705664115
3480,3480,13923.056893115725
3481,3481,13926.523343815603
3482,3482,13930.653543075126
3483,3483,13934.709845167765
3484,3484,13938.714952744522
3485,3485,13942.741011142696
3486,3486,13948.061256666035
3487,3487,13951.181097474277
3488,3488,13954.615735645157
3489,3489,13958.710380935561
3490,3490,13962.999418609068
3491,3491,13965.070159102812
3492,3492,13972.302354968286
3493,3493,13976.420951926777
3494,3494,13978.420500188897
3495,3495,13980.792287566748
3496,3496,13988.257473117394
3497,3497,13991.748782871025
3498,3498,13994.644002863275
3499,3499,13999.120796373523
3500,3500,14000.686990463664
3501,3501,14007.344188904523
3502,3502,14012.02466890045
3503,3503,14014.016426237542
3504,3504,14018.658308041548
3505,3505,14023.797221347259
3506,3506,14028.145938725154
3507,3507,14031.203048000081
3508,3508,14034.306312615752
3509,3509,14038.619952755307
3510,3510,14041.341690400823
3511,3511,14047.06542778184
3512,3512,14050.8066406101
3513,3513,14055.185598242839
3514,3514,14059.962790137852
3515,3515,14063.415534336533
3516,3516,14066.765593231732
3517,3517,14071.77784102011
3518,3518,14074.858600789234
3519,3519,14079.064487543417
3520,3520,14080.564646249992
3521,3521,14086.36544181939
3522,3522,14090.937761673436
3523,3523,14094.160200623988
3524,3524,14098.820687212701
3525,3525,14104.046224119338
3526,3526,14108.280511189154
3527,3527,14109.934565906338
3528,3528,14114.667567550237
3529,3529,14116.587970483017
3530,3530,14120.898530294116
3531,3531,14126.750326157053
3532,3532,14128.757942071308
3533,3533,14134.951057312479
3534,3534,14139.217062580556
3535,3535,14142.20409788414
3536,3536,14146.399565496806
3537,3537,14149.485297815345
3538,3538,14155.34976207466
3539,3539,14160.176838726962
3540,3540,14164.263331292786
3541,3541,14166.841068969266
3542,3542,14169.339859881637
3543,3543,14176.00336716778
3544,3544,14179.859961835982
3545,3545,14184.070673617902
3546,3546,14187.088422205146
3547,3547,14190.282688244986
3548,3548,14195.309092390273
3549,3549,14201.676525691772
3550,3550,14202.403451988044
3551,3551,14207.866177092636
3552,3552,14209.251166417445
3553,3553,14214.733033170858
3554,3554,14219.488083166978
3555,3555,14224.074473769495
3556,3556,14228.590751373331
3557,3557,14231.927989787237
3558,3558,14234.817041527693
3559,3559,14238.401478971797
3560,3560,14243.883402572144
3561,3561,14246.894835404428
3562,3562,14250.521828330708
3563,3563,14254.533332842124
3564,3564,14259.770152219935
3565,3565,14262.626408374368
3566,3566,14266.388782766986
3567,3567,14272.148821708319
3568,3568,14276.192201363483
3569,3569,14278.659612198422
3570,3570,14282.437314359173
3571,3571,14287.688971536243
3572,3572,14291.032592349711
3573,3573,14295.341260950278
3574,3574,14300.03095691321
3575,3575,14303.987597704981
3576,3576,14307.188176967338
3577,3577,14309.699690926846
3578,3578,14313.888179739257
3579,3579,14318.2984053715
3580,3580,14322.68350905581
3581,3581,14328.985392152435
3582,3582,14330.080593935198
3583,3583,14336.154220915512
3584,3584,14337.506719250401
3585,3585,14342.902699433283
3586,3586,14346.213380511994
3587,3587,14348.634549483304
3588,3588,14354.862492762559
3589,3589,14360.532966144896
3590,3590,14361.971100523806
3591,3591,14367.2839442781
3592,3592,14371.699230106435
